Date,Punjab,Haryana,Rajasthan,Delhi,UP,Uttarakhand,HP,J&K,Chandigarh,Chhattisgarh,Gujarat,MP,Maharashtra,Goa,DD,DNH,Essarsteel,AndhraPradesh,Telangana,Karnataka,Kerala,TamilNadu,Pondy,Bihar,DVC,Jharkhand,Odisha,WestBengal,Sikkim,ArunachalPradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,Railways_NR,DNHDDPDCL,AMNSIL,BALCO,Railways_ER,Ladakh,NR,WR,SR,ER,4469.4
21-11-2018,115.3,116.9,227.1,61.3,270.4,35.2,28.3,36.6,3.2,76.4,331.5,272.3,449.5,10.6,7.2,15.5,13,174.9,176.7,205.3,71.1,266.6,6.4,70.8,62.4,24.9,86.3,116.4,1.4,2.4,23.9,2.5,6.2,1.7,2.2,3.4,,,,,,,,,,,
22-11-2018,114.3,118.7,230.1,62.1,267.2,35.8,28,44.8,3.2,77.8,338.7,271.5,450.5,10.4,7.1,15.1,13.5,165.8,177.7,194.8,71.7,256,6.4,71.5,63.1,24.1,83.2,104.8,1.4,2,23.1,2.3,6.1,1.8,2.2,4.1,,,,,,,,,,,
23-11-2018,113.8,116.6,233,61.6,264.6,35.5,28.2,45.8,3,77,337.5,271.1,438.1,10.3,7,14.3,10.1,166.5,176,192.8,70.4,257.1,6.7,68.8,63.3,24.5,86,104.8,1.4,2,23.6,2.4,6,2,2.2,4.5,,,,,,,,,,,
24-11-2018,118,115.6,230.7,58.4,262.9,36,27.8,40.9,3.1,74.1,335.2,269.7,443.3,10.3,7,15.7,11,167.9,173.9,193.4,69.9,256.6,6.7,68.3,61.6,24.7,83.5,107.5,1.3,2.1,24.2,2.5,6.1,2.2,2.3,3.6,,,,,,,,,,,
25-11-2018,116.1,108.4,225.5,58.3,259.3,32.8,25.7,40.9,2.9,74.3,324.1,267.2,431,10.3,6.5,15.6,11.2,165.1,169.6,186.1,64.9,239.2,6.1,68.5,60.9,24.1,82.5,104.9,1.1,1.9,22.8,2.7,6,1.3,2.1,3.8,,,,,,,,,,,
19-12-2022,133.9,139.2,306.3,68.8,314.3,38.7,33.7,58.1,3.7,98.6,394.1,315.3,544.4,11.6,,,,173.9,206.4,199.8,73.9,294.3,8.5,83.3,69.2,29.2,96.1,121.8,1.9,2.3,24.9,3.3,6.8,2,2.4,,,25.8,18,-,,,,,,,
20-12-2022,125,140.7,311.9,70.4,302.7,41.3,34.3,58.7,3.9,100.5,405.6,320.2,551.2,12.7,,,,178.3,208.2,208.5,76.3,302.4,8.6,85,71.1,28.7,97,120.7,2,2.4,24.9,3.2,7,2,2.4,,,27.1,17.6,12.2,,,,,,,
21-12-2022,137.8,148,310.9,72.8,319.2,41.1,34.9,58.7,4,100.6,396.1,324.5,556.9,12.6,,,,181.5,211,212,78.3,310,8.6,82.8,72.1,29.2,94.5,120.7,2,2.4,25.4,3.3,6.7,1.9,2.4,,,27.9,17.3,12.2,,,,,,,
22-12-2022,142.8,148.2,309.9,73.7,325.9,41.4,35.4,59.8,4.1,101.9,395.9,325.2,557.9,13.3,,,,183,213.7,218.3,77.1,314.1,8.5,81.7,71.3,27.5,92.1,124,1.9,2.5,25.5,3.4,7,2,2.2,,,27.7,15.6,12.2,,,,,,,
23-12-2022,145.6,145.4,302.2,75.9,332.4,41.6,35.9,60.6,4.2,103.1,394.8,326.5,551.1,12.2,,,,182.6,217.3,222.6,75.8,301.7,8.4,86.1,71.2,28.5,91.7,124.5,1.9,2.4,25.8,3.4,7,2,2.4,,,27.5,16.3,12.2,,,,,,,
24-12-2022,148.6,145.3,304.6,73.3,327.8,41.6,35.8,61.2,4.2,101.5,389.4,326,539.9,13.1,,,,184.2,217.8,216.3,74.2,319.3,8.6,83.1,73.6,26.7,93.1,123.5,1.8,2.4,25.7,3.4,7.4,2.1,2.4,,,27.4,16.7,12.2,,,,,,,
25-12-2022,139.1,132.5,301,72.3,326.9,40.5,33.4,61.6,4.2,101.5,373,322.1,521.9,11.4,,,,175.9,214.3,196.8,67.1,268.3,7.9,85.6,70.3,28.1,101.5,115.2,1.5,2.3,23.7,3.3,7,1.9,2.3,,,26.2,15.8,12.3,,,,,,,
20-01-2020,105.1,126.4,234.2,77.7,281.2,40,32.2,51,4.5,78.7,324.8,235.9,445.9,9.9,7,18.3,7.8,177.3,211.8,233.6,73.3,283,6.9,78.2,64.6,25.3,69,112.2,1.8,2.4,21.5,2.8,6.5,1.9,2.3,3.5,,,,,,,,,,,
21-01-2020,106.5,129.6,240.4,75.9,283.7,41,32.8,51.3,4.3,79.8,327.1,243.1,457.6,10.1,7.3,18.6,7.3,180.6,216.6,233.8,75.7,294,6.9,79,64.7,26.2,68.4,122.3,1.9,2.1,22.9,2.4,6.5,1.6,2.1,3.5,,,,,,,,,,,
22-01-2020,111.2,130.3,238.7,76.6,283.2,39.6,31.3,49.8,4.2,77.1,329.1,242.1,460.2,10.3,7.5,18.8,5.2,182.4,216.3,234.8,74.9,297.4,7,81.6,63.9,25.9,70.3,118.8,1.9,2.1,24.1,2.3,6.6,1.6,2.1,4.5,,,,,,,,,,,
23-01-2020,111,129.6,238.6,75,270.6,39.3,31.6,50.6,4.2,80.8,337.6,242.8,464.3,10.4,7.4,18.5,5.7,184.3,218.9,233.2,76,302.3,7.1,79.4,65.2,25.6,71,118.3,2.1,2.3,22.8,2.7,6.5,1.9,2.5,3.4,,,,,,,,,,,
24-01-2020,112.9,131.6,237.6,76,283.9,39.9,32.1,50.3,4.2,82.2,341.5,250.7,466,10.1,7.5,19,6.9,182.8,217.2,233.6,76.3,300.3,7.5,79.7,64.4,26,69.5,121.4,2.7,2.3,23.1,2.7,6.6,1.9,2.5,3.5,,,,,,,,,,,
25-01-2020,114.3,130.9,245.5,71.4,284.6,39.9,30.1,50.9,4.1,83.7,339.1,255.7,464.7,10,7.4,18.7,5.2,183,213.6,228.6,74,299.5,7.3,78.7,64.7,26.4,70.4,119.1,2.8,2.1,23.2,2.7,6.7,2,2.3,3.4,,,,,,,,,,,
26-01-2020,99.3,116.7,231,60.3,282.3,33.5,26.6,49.9,4.1,80,312.7,254.5,424.1,8.7,4.8,14.9,5.4,178.7,208,214.7,65.3,270.3,6.3,82.8,64.3,26.6,70.1,107.5,2.1,2.3,22.2,2.8,6.5,1.9,2.3,3.3,,,,,,,,,,,
20-02-2023,154.6,140.2,297,66.4,325.4,39.2,30.1,56.8,3.4,112.9,408.7,299.6,568.1,13.5,,,,224.3,282.1,274.8,82.4,328.1,8.6,87.4,75.7,28.3,119.5,145.7,2.1,2.4,27,2.9,6.8,1.9,2.1,,,28.4,18.4,12.3,,,,,,,
21-02-2023,147.7,143.9,292.1,68.1,329.5,39,30.1,56.2,3.4,114.6,409.4,302.9,577,14.2,,,,227.7,280,281.2,85.3,331.6,8.9,90,76.3,27.7,120.2,153.2,2.2,2.4,26.5,2.9,6.9,1.8,2.1,,,28.9,17.8,12.3,,,,,,,
22-02-2023,147.3,143.2,304.1,67.9,328.1,39.1,32.8,58.5,3.4,115.5,403.2,302,578.5,14.4,,,,228.3,287.1,282.4,84.9,339.1,8.2,88.2,75,28.3,110,154.7,2.1,2.3,24.7,2.9,6.6,1.8,2,,,29.2,18,12.3,,,,,,,
23-02-2023,155.8,140,306.3,67,322.3,38.8,32.3,57.7,3.3,116,409.6,299.5,574.5,14.2,,,,228,289.6,276.6,83.2,338.3,9,90.1,76,25.9,111.5,155.4,2.1,2.4,23.9,2.8,6.6,1.6,2.2,,,28.9,17.8,12.3,,,,,,,
24-02-2023,152.7,140.8,295.3,68.8,321.9,39.1,33,58.5,3.4,117.5,411.9,299.4,570.3,14.5,,,,231.4,292.8,284,83.2,342.5,9.8,92.6,75.3,28.6,112.9,160.9,2,2.4,26.3,2.8,6.7,1.8,2.2,,,28.9,18.1,12.3,,,,,,,
25-02-2023,155.2,140.2,292.2,64.9,324.4,38,31.9,56.9,3.2,116.6,407.3,298.4,570.8,14.2,,,,231.5,291,281.2,83,343.1,9.2,89.4,75.8,30,114.7,159.1,2,2.4,26.5,2.9,6.8,1.8,2.2,,,29.1,18.1,12.3,,,,,,,
26-02-2023,155.8,128.6,306.6,63.1,318.9,38,28.5,54.9,3.1,117.6,393.9,292.8,554.5,13.4,,,,225.8,290,262.5,75.8,309.7,8.5,90,75.4,29.5,105.1,150.7,1.9,2.5,25.5,2.8,6.5,1.6,2.2,,,27.9,18.4,12.3,,,,,,,
20-03-2023,121,111.9,203.2,67.8,272.2,38.1,32.1,54.2,3.2,90.2,375.3,191,531.3,13.7,,,,183.4,225.2,267.7,88.2,326.4,8.2,75.1,73.1,22.9,97.4,132.2,1.7,2.7,23.8,2.6,6.4,1.8,,,-,28.7,18.7,12.3,,,,,,,
21-03-2023,122.7,115.7,205.9,65.2,269.4,37.8,32.8,55.8,3.2,97.9,386.8,199.7,544.4,13.7,,,,194.5,244.2,281.8,88.5,340.3,8.6,79.1,74.6,26.6,103.1,140,1.8,2.7,25,2.8,6.6,1.8,,,-,29.2,16.3,12.4,,,,,,,
22-03-2023,129.3,122.1,209.7,69.1,287.9,39.7,33.8,56.9,3.3,99.6,386.9,212.1,536.5,13.3,,,,197.5,258.1,268.9,88.6,353,9.3,76.7,73.2,27,105.9,147.4,1.7,2.7,24.8,2.9,6.6,1.8,,,3.3,29.2,17.6,12.4,,,,,,,
23-03-2023,128.1,122.1,213.5,69.5,293.5,39.1,33.1,57.7,3.2,106.6,388.9,216.9,553.8,14.6,,,,199.6,264.9,281,90.8,355.4,9.6,87.3,74.9,27.6,110.9,157,1.7,2.7,26.1,2.9,6.7,1.8,,,3.2,29.5,19.3,12.3,,,,,,,
24-03-2023,121.4,118.6,211.6,70.7,305.9,39,34.3,56.7,3.4,112.9,386.5,222,562,14,,,,208.2,277.8,289,90.8,353.8,9.9,93.2,75.2,29.6,116,165.2,1.8,2.6,27.5,2.8,6.9,1.7,,,3.3,29.5,18,12.3,,,,,,,
25-03-2023,115.9,114.1,212.1,67,296,37.8,32.9,53.8,3.2,114.5,394,225.8,559.8,13.7,,,,211.8,277.6,288.8,89.2,352.4,9.7,95.6,76.1,29.4,118.7,174.5,1.6,2.6,27.8,2.8,6.9,1.8,,,3.3,29.2,18.3,12.3,,,,,,,
26-03-2023,112.8,105.3,215.7,65.4,299.4,36.5,30.4,55.7,2.9,109,382.7,220.9,527.5,10.5,,,,210.4,270.2,274.4,82.7,324.9,9.4,95.6,75.6,28.9,115.6,165.1,1.1,2.7,25.9,2.7,6.5,1.7,,,3.3,28,18,12.3,,,,,,,
20-05-2019,146.2,158,226.8,102.8,412.7,44,27.9,41.8,5.1,92.2,382.1,219.1,507,11.8,7.2,17.7,6.7,193.1,172.2,225.8,85.2,348.9,8.8,106.2,70.1,28.4,93.9,184.1,1.1,2,26,2.3,5.2,1.8,2.1,4.4,,,,,,,,,,,
21-05-2019,158.9,167.3,230.7,110.8,413.5,45.1,29.2,48.3,5.3,92.3,387.9,222.8,513.6,12.4,7.5,18.2,5.2,201.7,173,221.7,86.8,359.7,9.1,107.3,70.1,28.7,85,193.3,1.1,2.1,27.6,2.6,5.2,1.8,2.1,5.1,,,,,,,,,,,
22-05-2019,169.5,171.5,233.6,114,428.3,35.8,13.1,48.1,5.5,88.9,384.3,225.1,513.9,12.4,7.5,18,3.9,202.5,171.3,219.4,87.7,364,8.8,105.8,69.8,27.5,81.5,192,1,2.2,27.1,2.6,5.2,1.9,2.3,5.2,,,,,,,,,,,
23-05-2019,161.7,164.4,240.3,114.5,442,47.2,29.4,48.7,5.2,92.3,391.1,227.8,522.1,12.4,7.5,18.1,4.1,202.5,175.1,218.9,89.4,365.3,9.3,96.5,68.3,25.2,94.3,172.7,1.1,2.1,25.5,2.4,5.2,1.8,2.2,4.7,,,,,,,,,,,
24-05-2019,139.4,147.7,234,105.5,398.2,45.1,28.8,43.5,4.9,93.5,388.3,223.8,505.3,12.4,7.5,17.9,5.3,199.9,172.5,205.3,82.8,355.5,8.5,104.7,68.1,26,92,184.2,1.1,2.2,24.7,2.2,5.4,1.5,2.4,3.6,,,,,,,,,,,
25-05-2019,142.4,156,238.8,109.2,406.1,44.6,29.1,44.6,4.6,92.1,384.8,223.5,503.3,12.4,6.1,17.9,7.8,201,172.6,194.1,81.2,351.6,9,102.3,67,26,91,155.6,1.2,2.3,25,2.3,5.1,1.6,2.4,3.6,,,,,,,,,,,
26-05-2019,150.2,151,239.8,99.9,414.7,41.9,26.6,46.4,4.3,92.8,372,219.1,487.5,12.4,7,17.7,7.7,199.1,171.1,176,77.8,328.3,8.5,101,65.8,26.2,90.7,154.9,1.1,2.2,25.8,2.5,5.3,1.7,2.2,5.2,,,,,,,,,,,
20-06-2022,257.8,181.9,224.2,105,442,43.4,32.2,52.6,5,86.4,410.5,192.4,517.7,12.1,,,20.2,190.3,168,195.2,76,314.4,9.6,109.6,73.7,28.6,126.7,162.8,1.5,2.3,28.3,2.6,5.2,1.6,2.4,3.6,,27.7,,,,,,,,,
21-06-2022,215.7,185.7,222,107.7,453.2,45.3,32.6,49.9,4.8,90.4,414.8,200.6,516.5,12.1,,,17.5,188.1,160.3,191.1,75.1,317.3,9.6,111.6,73.2,30,133.7,174.2,1.5,2.4,32,2.5,5.6,1.9,2.6,4.2,,27.9,,,,,,,,,
22-06-2022,234.9,184.9,226.9,112.3,474.3,47.1,31.1,43.5,5.3,93.3,409.4,211.1,516.9,11.9,,,11.6,186.7,163.5,192.4,74.8,325.3,9.6,120,75.3,30.7,131.7,180.7,1.5,2.4,34.6,2.5,5.3,1.9,2.7,6.8,,28.5,,,,,,,,,
23-06-2022,270.2,206,251.3,115.5,490.9,48.8,35,50.3,5.8,95.7,404.8,212.8,509.2,12.2,,,15.9,189.7,174.6,197.2,75,337.1,9.8,125.7,77,31.1,132.4,181.2,1.6,2.5,35.4,2.4,5.2,1.7,2.8,6.1,,28.5,,,,,,,,,
24-06-2022,283.3,217,267.5,116.3,496.6,50,35.6,51.7,6,97.6,406.1,215.6,501.5,11.8,,,19.4,193.9,177.2,193.3,74.2,342.6,9.8,127.4,77.6,31.8,125.3,178.7,1.5,2.6,36.8,2.6,5.6,1.7,2.7,5.1,,28.5,,,,,,,,,
25-06-2022,292.6,225.1,281.5,116.8,508,51.2,36.4,53.6,6.2,90,412.2,218,488,11.9,,,18.2,189.4,170.5,187.8,71,342.1,9,125.4,77.9,32.4,121.6,172.2,1.3,2.5,36.2,2.5,5.7,1.7,2.7,5,,28.2,,,,,,,,,
26-06-2022,310.2,225.8,297.5,127.7,511.5,48.7,33.2,53.6,6.6,98,395.3,221,474,10.9,,,18.7,189.1,159.8,178.3,67.4,323.1,9.2,126.9,76.5,33.4,124.1,164.6,1.1,2.5,35,2.4,5.7,1.5,2.6,5.1,,26.9,,,,,,,,,
20-08-2018,238.1,189.6,222.9,117.6,370.7,41.1,28.5,41.9,5.8,81.5,294.1,171.6,398.4,9,7.3,18.1,11,158.5,141.6,166.6,53.6,304.9,7.7,92.5,64.3,23.2,91.9,164.6,1,2.2,33.2,2.2,5,1.4,2.2,4.8,,,,,,,,,,,
21-08-2018,237.1,194.1,221.4,119.4,389.3,43.1,28.6,43.6,5.9,81.8,300.5,160.2,379.8,9,7.6,18.2,10.2,164.8,150,176.5,57.8,317,8.1,93.9,65.9,23.8,100.6,167.6,1.2,2.2,33.7,2.1,5.1,1.5,2.2,4.8,,,,,,,,,,,
22-08-2018,241.4,191.6,216.5,117.3,420.3,41.4,29.5,47.1,5.3,82.7,288.6,160.8,375.9,9,7.6,18.3,10.5,175.6,178,179.6,57.7,325.8,8.2,97.9,64.4,26.2,106.1,166.9,1.5,2.2,34.1,2.1,5.6,1.5,2.4,4.7,,,,,,,,,,,
23-08-2018,223,169.7,211.2,113.4,359.5,40.4,19.5,44.6,5.3,86.6,298.5,162.5,383.7,9.7,7.6,18.6,11.3,181.5,187.8,181.5,60,323.9,8.2,95.4,65.6,24.8,113.2,171.1,1.1,2.3,34.5,2.4,5.2,1.5,2.4,4.4,,,,,,,,,,,
24-08-2018,229.3,173.9,212.2,111.9,336.9,39.5,20.7,39.7,5.6,86,303.7,163.2,393.7,9.9,7.7,18.3,11,181.8,194.2,186.9,59.3,322.3,7.9,90.3,60.1,23.6,114.9,178.2,1.2,2.2,33.5,2.3,5.2,1.5,2.3,4.7,,,,,,,,,,,
25-08-2018,237.4,181.2,216.8,107.6,322.6,36.6,21.1,41.9,5.4,87.1,300.8,162.6,398.2,9.8,6.2,18.4,11.4,179.8,198.5,182.8,55.8,316.2,7.7,85.8,55.6,22.4,109.6,175.6,1,2.3,33.5,2.2,5.5,1.5,2.3,4.4,,,,,,,,,,,
26-08-2018,233.8,169.7,207.7,98,315.2,32.1,17.5,41.4,4.8,79.9,251.1,156.4,377.6,8.7,5.8,17.1,11.1,175.5,190.1,179.7,55.9,285.3,6.9,91.1,55.3,23.1,98.3,162,0.9,2.3,31.2,2.1,5.4,1.3,2.3,5,,,,,,,,,,,
20-09-2021,257.4,186.4,224.7,106.5,407.9,43.5,31.6,44.4,6.1,85.2,307.8,210.3,463.6,12.6,7.3,19.7,17.9,202.1,216.5,219.4,76.7,313.2,8.7,118.6,67.3,28.4,105.2,148.3,1.4,2.4,37.6,2.5,5.5,1.5,2.5,4.8,,,,,,,,,,,
21-09-2021,228.4,189,219.7,108.4,413.5,44.5,30.4,43.6,5.3,88.3,314.3,212,452.3,12.8,7.7,19.9,18,205.8,190.4,205.7,77.7,314.9,8.7,118.6,67.9,27.9,101.1,147.4,1.5,2.4,35.8,2.6,5.3,1.6,2.6,4.8,,,,,,,,,,,
22-09-2021,206.7,156.7,193,100.3,380.6,41.8,32,44.3,5.2,89.4,314.9,215.7,443,12.6,7.8,18.5,18.2,197.2,182.9,205,77.8,326.3,8.8,112.8,67.6,26.5,103.9,148.3,1.4,2.3,36.4,2.6,5.6,1.6,2.5,5.1,,,,,,,,,,,
23-09-2021,161.6,140.9,187.6,98.9,367,40.9,29.5,43,4.4,89.7,319.5,219.3,442.5,12.3,7.6,19.8,17.7,197.7,185.7,204,77.5,321.9,8.7,107.3,67.3,26.2,108.3,160.7,1.5,2.5,39.5,2.7,5.8,1.6,2.5,5.4,,,,,,,,,,,
24-09-2021,160.2,140.3,189.2,97.6,346.4,40.9,30,46.5,4.5,88.5,322.7,215.7,440,12.4,7.5,19.7,17.4,192,191.5,207.9,77.1,318.5,8.9,113.8,69.5,27.4,109.6,170.9,1.4,2.4,40.6,2.7,5.7,1.6,2.5,5.7,,,,,,,,,,,
25-09-2021,173.7,149,201,94.5,349.5,41.4,31.3,47.2,4.8,90.9,323.2,207.7,445,12.4,7.5,19.8,18,194.7,201.9,206.7,77.7,319.1,9.1,119.7,70,30.3,111,172.8,1.5,2.2,41.6,2.7,5.5,1.5,2.4,4.9,,,,,,,,,,,
26-09-2021,180.9,140.5,199.9,90.2,357.4,38.8,29.2,48.3,4.6,89.8,305.6,203.5,429,11.8,7.4,19.4,18.1,182.9,183.4,192.6,70.7,288.9,7.4,122.6,67.5,30.4,106.9,162,1.3,2.3,38.9,2.6,5.4,1.5,2.5,4.7,,,,,,,,,,,
20-12-2021,135.3,134.2,274.9,72.1,319.6,41.4,34.6,45.9,4.1,79.8,349.2,292.8,477.5,11.1,6.1,19.2,17.3,165.8,181.1,182.4,74.1,276.6,6.8,77.9,65.6,28.7,105.1,108.9,1.5,2.3,24.2,3.3,7.3,1.8,2.6,3.6,,,,,,,,,,,
21-12-2021,136.3,137.9,280,72.4,323.2,42.3,34.6,58.2,4,81.9,355.9,298.7,488.6,11.6,7.2,19.2,17.1,167.3,183.1,190.9,74.3,286.8,7,81,65.6,26.6,102.5,112.4,1.8,2.4,24.6,3.2,7.3,1.8,2.4,4,,,,,,,,,,,
22-12-2021,136,139,277.4,71.9,324.6,42.2,34.9,61.9,4,82.7,353.2,300.5,489.5,11.8,7.4,19.4,17.3,168.8,185.5,193.9,74.4,288.5,7,82.7,66.9,27.3,106.2,113.6,2,2.3,24.4,3.2,7.3,1.9,2.6,3.5,,,,,,,,,,,
23-12-2021,130.2,136.2,281.2,72,323.1,42.9,34.5,58.6,4,83.8,360.2,302,492.4,12,7.3,19.6,16.2,170.3,186.7,200.5,74.8,293,7,81.7,68.6,29.9,113,112.8,2,2.3,24.8,3.1,7.5,1.8,2.3,3.5,,,,,,,,,,,
24-12-2021,129.9,135.8,287.5,73.3,321.5,42.6,35.1,57.1,3.5,84.5,372.2,305.1,486.5,11.9,7.5,19.3,16.5,172.6,191.3,203.2,73.7,295.8,7,82.3,67,32,110.1,115.2,1.9,2.3,25.2,3.5,7.6,1.8,2.5,3.5,,,,,,,,,,,
25-12-2021,127.4,133.2,285.2,68,313.7,41.4,35.2,60.1,3.6,84.4,368.1,303.9,485.8,10.9,6,19.3,17,171.3,189.2,199,66.3,287.3,6.8,81.8,67.4,31.3,100.6,109.7,2,2.3,24.7,3,7.3,1.8,2.5,3.5,,,,,,,,,,,
26-12-2021,118.1,117,267.3,64.7,308,40.4,33.8,58.8,3.7,83.1,351.4,300.6,473.8,10.6,7,18.9,17.9,167.8,185.5,187.1,64.7,263.1,6.2,81.7,65.7,29.1,105,102.2,2,2.3,23.2,3.4,7.3,2.1,2.1,3.3,,,,,,,,,,,
21-01-2019,102.8,115.2,225.2,67.9,259.4,35,29,43.1,3.7,80.8,333.9,243.7,412.4,12,6.8,17.9,13,165.2,181.9,211.9,62.7,278.2,6.9,75.3,65.6,22.8,67.6,120.6,1.3,2.2,23.2,2.9,6.2,1.8,2.1,3.9,,,,,,,,,,,
22-01-2019,92.4,97.9,208.1,67.7,231.2,28.6,27.7,41.1,3.8,79.9,329.3,238.3,417.1,12,7,18.1,12,166.6,184.4,216.2,63.9,281.6,7,75.8,66.1,24.5,81.9,124.5,1.7,2.1,23.5,2.6,6.2,1.9,2.1,3.8,,,,,,,,,,,
23-01-2019,105.3,118.9,227,70.8,242.7,37.3,29.3,45.3,3.8,82.7,327.6,241.9,417.4,12,7.2,18.2,10.9,167.5,185.8,216,65.1,289.8,7,68.7,67.6,24.5,81.8,125.7,1.4,2.1,23.3,2.8,5.9,1.9,2.2,3.9,,,,,,,,,,,
24-01-2019,104,118.3,224.8,70.4,259.8,38.2,29.8,45.4,3.8,80.8,327.4,235.6,413.3,12,7.2,18.2,10.3,169.7,184,218.7,66.6,294.9,7.1,63.7,65.3,24.6,73.5,127.2,1.3,2.4,23.5,2.9,6,1.9,2.2,3.7,,,,,,,,,,,
25-01-2019,105.3,113.7,219.2,72.5,246.2,38.9,29.9,53,3.8,79.2,322.5,218.1,397.6,12,7.2,18.1,10.5,169.7,176.9,219.4,68.3,298.9,7.2,71.2,66.7,22.7,75.4,124.9,1.4,2.3,23.8,2.8,6.3,1.9,2.1,3.8,,,,,,,,,,,
26-01-2019,95.3,107.2,221.5,58.6,239,33.4,25.5,51.6,3.3,64.5,297.7,214.8,351.6,11.5,4.9,14.9,10.2,168.6,157.7,202.8,64.6,283.2,6.4,69,65,23.5,84.1,114.8,1.2,2.2,22.6,2.6,6.3,2,2.2,3.4,,,,,,,,,,,
27-01-2019,97.9,103.7,221.8,63.7,249.1,35.6,26.9,48.9,3.3,69.2,300.2,222,361.6,9.8,5.8,16.2,10,162.7,140.1,197.3,61.2,272.9,6.5,69.8,66.4,22.3,82.2,112.4,1.1,2.2,22.5,2.9,5.9,2,2.2,3.1,,,,,,,,,,,
21-02-2022,134.1,129.2,277,61.4,306,39.3,32.6,56.2,3.3,97.5,364.6,288.3,529.6,11.8,7.5,19.5,18.3,205.7,225.1,257.4,82.9,332.9,7.8,84.4,70.3,29.7,109.2,109.5,1.8,2.2,22.9,3,7.2,1.8,2.3,3.8,,,,,,,,,,,
22-02-2022,126.2,127.4,269.9,63.2,307.5,39,33.9,58.6,1.6,99.1,374,292.8,539.8,12.1,7.8,19.9,19.4,207.3,229.5,265.1,83.7,345.4,8,84.2,70.5,29.2,115.3,124.1,1.6,2.3,25.7,3.3,7.2,1.7,2.4,4.2,,,,,,,,,,,
23-02-2022,126.8,126.1,282.6,65.1,303.6,38.5,33,35.4,2.4,100,367.6,295.8,542.7,12.4,7.8,20,17.4,212.4,239.4,265.3,82.6,339.6,8,84.5,70.7,27.6,115,125.4,2,2.6,25.7,3.4,7.4,1.8,2.6,3.8,,,,,,,,,,,
24-02-2022,139.2,129.6,281.3,64.4,309.7,38.5,33.3,47.5,3.3,102.5,369.6,295.4,550.1,12.4,7.9,20,17,212.6,248.4,266.5,82.6,340.6,8.1,81.8,70.9,25,111.4,121.2,2.2,2.6,25.9,3.5,7.4,1.8,2.6,3.8,,,,,,,,,,,
25-02-2022,138.8,129.4,281.4,65.5,312.4,39.5,33.9,54.4,3.2,103.9,376.7,295.9,547.2,12.6,7.8,19.9,17.4,210.4,252.9,267.4,83.1,337.5,8.1,79.3,69.6,23.6,109.8,115.7,1.9,2.5,23.4,3.2,6.6,1.8,2.3,3.7,,,,,,,,,,,
26-02-2022,117.5,110.7,275,61.8,283.5,39.3,35,50.7,3.3,104.1,376.2,292.1,548.1,12.2,7.9,20,17.1,210.5,249.3,265,82.8,339.4,7.9,79.6,71,28.1,108.7,119.5,1.9,2.5,22.7,3.1,6.8,1.8,2.3,3.8,,,,,,,,,,,
27-02-2022,123.4,106.3,273.2,59,290.9,36.5,30.9,58,3,102.4,361.8,285.9,537.3,11.4,7.5,19.7,17,206.2,243.7,253.1,77.2,314.2,7.3,80.6,70.6,28.2,108.7,111,1.6,2.1,24,2.9,6.8,1.7,1.9,3.5,,,,,,,,,,,
21-03-2022,151.7,137.3,262.5,83.8,386.3,35.9,29.5,55.1,3.9,112.4,401.5,260.7,600.5,14.7,7.9,20.2,16.3,224.8,261.7,262,84.5,343.9,9,115.2,75.6,32.4,111.8,165.2,1.6,2.5,32,2.7,6.5,1.7,2.4,4.5,,,,,,,,,,,
22-03-2022,147.6,140.3,265.6,83.8,383.6,36.6,30.2,51.6,3.9,114.5,400.5,258.4,605,13.1,7.8,20.4,16.2,217.6,265.5,255.3,87.7,355.3,8.8,117.2,75.1,31.9,114.2,175.5,1.7,2.5,32.5,2.6,6.6,1.7,2.5,4.7,,,,,,,,,,,
23-03-2022,153.9,142,254.3,83.6,377.1,35.6,32,51.2,3.9,115,402.9,261.1,601,13.7,8,20.4,17,220.7,265.7,261.6,88.1,357.6,9.3,113.2,75.4,32.1,113.6,178.4,1.7,2.4,33.2,2.6,6.6,1.7,2.4,5,,,,,,,,,,,
24-03-2022,149.6,136.5,245.1,83.9,393.1,38.4,32.3,50.3,4,116.8,399.1,258.8,606.2,13.2,7.6,20.3,15.7,226.9,262,254.4,85,357.5,9.1,113.2,76.5,30.3,114.5,178.4,1.7,2.3,29.4,2.3,6.2,1.8,2.3,4.5,,,,,,,,,,,
25-03-2022,158.3,132.4,231.5,85,389.8,38.5,32.4,53.5,3.9,116.6,409.6,259.1,601.7,14.1,7.9,18.6,16.1,223.1,254.9,255.7,84.7,358.6,9.1,114.5,76.3,28.6,115.4,176.4,1.7,2.4,25.9,2.2,5.9,1.5,2.6,3.2,,,,,,,,,,,
26-03-2022,126,139.7,250.8,84.9,359.8,37.2,30.6,52,3.8,114.9,416,255.1,601.6,13.4,7.9,18.1,17,227.8,248.4,257.3,86.3,362.8,9.2,106.5,77.5,29.6,113.1,177.4,1.6,2.2,24.9,2.3,5.5,1.8,2.3,4.6,,,,,,,,,,,
27-03-2022,151.5,130.7,249.6,77.4,366.8,38.2,28,46.1,3.5,117.2,392.1,253,583,11.4,7.5,18,17,230.7,243.4,245.2,80.1,341.2,8.4,110.7,75.6,31.7,112.9,174,1.3,2.2,26.6,2.1,6.1,1.5,2.2,4.4,,,,,,,,,,,
